Rep,Treat,SPP,Clone,Row,Col,ID #,1997_Height,1997_Diam,1998_Height,1998_Diam,1999_Height,1999_Diam,2000_Height,2000_Diam,2001_Height,2001_Diam@3cm,2001_Diam@10cm,2002_Height,2002_Diam,2003_Height,2003_Diam@10cm,2003_DBH,2004_Height,2004_Diam@10cm,2004_DBH,2005_Height,2005_Diam@10cm,2005_DBH,2006_Height,2006_DBH,2007_Height,2007_DBH,2008_Height,2008_DBH,Notes,Comment1,Comment2,Comment3
2,1,B,B,R,10,5677,26,0.27,95,1.429,231,2.87,279,2.92,323,3.25,3.05,389,3.63,478,3.82,2.49,518,4.15,2.77,548,4.4,3.04,607,3.3,665,3.72,731,3.99,,,,
2,1,A,216,R,9,5676,51,0.72,205,2.525,300,4.15,339,4.48,503,5.05,4.8,570,5.57,675,6.37,4.99,743,7,5.66,811,7.7,6.18,902,6.7,943,7.55,1057,8.23,,,,
2,1,B,B,R,8,5675,50,0.49,135,2.085,279,3.34,330,3.80,352,4.22,3.85,346,3.82,384,3.95,2.66,395,4.1,2.8,398,4,2.57,399,2.9,,,,,07:Dead  07: Dia sprout=050,,,
2,1,A,216,R,7,5674,51,0.58,127,1.887,209,2.59,235,2.86,273,3.05,3.12,285,3.31,337,3.41,2.26,362,3.4,2.35,370,3.4,2.56,349,2.3,374,2.30,377,2.3,02: Dead? 03: Tree growing,,,
2,1,A,216,S,8,5687,52,0.63,195,2.477,285,4.07,319,4.71,418,5.1,4.8,519,5.63,627,6.02,4.66,668,6.38,5.12,777,6.9,5.49,772,5.9,906,6.45,1006,6.9,,,,
2,1,B,B,S,9,5688,39,0.53,126,2.199,298,4.14,338,4.26,388,4.68,4.38,452,5.06,477,5.22,3.3,497,5.4,3.5,545,5.7,3.72,579,3.9,656,4.22,718,4.3,,,,
2,1,A,216,S,10,5689,19,0.4,48,0.497,105,0.89,108,0.93,105,0.91,8.1,,,,,,,,,,,,,,,,,,02: Dead,2001_Diam@10cm: VQ: Measured with a caliper. Avg of the values 8.0 and 8.2. 6/4/2004,,
2,1,B,B,S,11,5690,45,0.5,57,0.727,145,1.32,120,1.48,156,1.54,1.5,182,1.43,186,1.51,0.53,197,1.6,0.6,197,4.6,0.60,196,0.6,200,0.70,,,Remeasured 07Hgt 5-15-08 BAB; 08: is sprout,2000_Height: remeasured 120,2000_Diam: remeasured = 1.38,2002_Diam: measure
2,1,A,271,S,12,5691,68,0.64,206,2.589,340,4.77,427,5.35,498,5.68,5.2,606,5.60,634,5.92,4.52,680,6.2,4.72,711,6.2,4.81,699,4.8,,4.81,,,"Misplant 216, actually 259 06:v; ",,,
2,1,B,B,S,13,5692,47,0.48,163,1.853,297,3.72,321,3.90,412,4.7,4.28,403,4.81,445,4.87,3.41,440,5.03,3.55,453,5.1,3.60,452,3.6,441,3.68,443,4.1,,,,
2,1,A,216,S,14,5693,29,0.36,150,1.469,243,2.8,281,3.35,327,3.79,3.72,428,3.41,461,3.57,2.51,450,3.65,2.5,500,3.7,2.57,501,2.6,500,2.60,510,2.61,00: Dead? 01: Tree growing,,,
2,1,B,B,T,14,5704,37,0.39,127,1.504,295,4.19,367,5.84,443,7.25,6.75,524,7.58,590,8.05,5.2,645,8.5,3.54,706,8.8,5.92,781,6.25,758,6.80,791,7.08,Remeasured 07Hgt 5-15-08 BAB,,,
2,1,A,216,T,13,5703,58,0.62,109,2.34,263,4.28,278,4.44,335,4.7,4.3,399,4.81,431,4.81,3.45,465,5.22,3.49,477,5.1,3.52,477,3.5,748,3.60,501,3.55,03: Diameter measured twice;  Remeasured 07Hgt 5-15-08 BAB,,,
2,1,B,B,T,12,5702,27,0.43,193,1.269,216,2.68,252,3.10,329,3.72,3.38,383,3.88,440,4.04,2.65,489,4.42,3.03,532,4.5,3.29,589,3.5,714,3.80,765,4.2,,,,
2,1,A,216,T,11,5701,31,0.53,137,2.131,242,3.22,,,,,,,,,,,,,,,,,,,,,,,00: Harvested,,,
2,1,B,B,T,10,5700,44,0.47,149,2.314,305,4.53,316,4.68,374,5.23,4.98,427,5.48,447,5.86,3.56,495,6.59,3.97,540,6.4,4.20,581,4.45,659,4.73,720,5,02: bent by scaffold,,,
2,1,A,216,T,9,5699,49,0.57,216,2.602,252,4.34,292,4.70,324,5,5,386,5.19,468,5.67,3.59,449,5.91,4.47,478,5,3.85,458,3.9,516,3.91,518,3.92,03: Ht lrg 06:2 stems ,,,
2,1,A,216,U,12,5712,77,0.77,245,2.68,314,4.32,340,5.24,417,5.95,4.75,493,6.30,579,6.72,5.2,650,7.3,5.56,687,7.4,5.83,743,6.1,787,6.42,859,6.63,,,,
2,1,B,B,U,13,5713,15,0.2,42,0.857,115,1.67,169,1.88,206,2.12,2.2,238,2.32,262,2.04,0.99,274,2.1,0.97,287,2.4,1.06,285,1.05,285,1.09,280,1.1,02: Bent by scaffold; 08: Hgt remeasured,,,
2,1,A,216,U,14,5714,18,0.49,136,2.162,262,3.36,309,3.91,374,4.35,4.2,468,4.58,531,5.28,3.84,550,5.65,4,597,5.7,4.30,673,4.75,786,5.04,812,5.2,,,,
2,2,B,B,L,14,5910,33,0.38,70,1.275,191,2.19,224,3.02,268,3.5,5,292,2.90,314,2.93,1.51,332,2.98,1.54,355,3.1,1.65,357,1.7,360,1.71,365,1.75,,,,
2,2,A,216,L,13,5909,86,0.91,262,3.533,349,6.19,380,6.96,502,8.15,7.4,548,8.15,557,8.88,6.01,594,9.03,6.37,676,9.4,6.67,785,6.9,818,6.98,867,7.23,,,,
2,2,B,B,L,12,5908,48,0.49,127,1.464,244,2.98,281,3.49,344,4.05,3.53,375,3.79,451,3.82,2.35,486,3.85,2.51,535,3.9,2.63,556,2.67,559,2.73,609,2.8,,,,
2,2,A,216,L,11,5907,58.5,0.71,255,2.929,391,5.1,431,5.78,516,6.8,6.31,576,7.19,667,7.99,5.65,713,8,6.13,793,9,6.67,923,7.21,1023,7.77,1147,8.17,08: Dia remeasured,,,
2,2,B,B,L,10,5906,27.5,0.46,72,1.62,184,2.58,215,3.04,264,3.25,3,282,3.18,325,3.28,1.66,359,3.25,1.71,390,3.3,1.79,410,1.83,411,1.83,411,1.9,,,,
2,2,A,271,L,9,5905,86,0.96,220,3.746,457,7.11,559,7.26,672,8.9,8.2,752,9.39,844,9.93,7.4,883,10.81,8.3,1056,11.9,9.32,1117,10.29,1198,11.51,1276,12.77,"97: misplant 216, actually 271; 01: Dead; 02: Still growing; ",,,
2,2,B,B,L,8,5904,36.5,0.54,128,2.344,231,4.09,337,4.41,400,5.25,4.75,433,4.93,499,5.38,3.11,592,5.6,3.48,660,6,3.90,705,4.12,738,4.37,740,4.52,,,,
2,2,A,216,L,7,5903,58.5,0.61,172,2.094,294,3.71,350,4.38,441,4.9,4.6,518,5.28,607,5.83,4.47,618,6.2,4.86,788,6.7,5.30,941,5.66,1016,6.13,1143,6.57,,,,
2,2,B,B,L,6,5902,29,0.58,116,2.961,224,5.6,258,6.09,317,6.8,4,377,5.54,440,5.92,2.6,448,6.3,3.79,532,6.5,3.50,560,3.73,653,3.77,698,3.9,,2001_Diam@10cm: VQ: Forked tree. Value is the avg of 5.3 and 3.3. 6-4-4,,
2,2,A,216,M,6,5916,39,0.55,181,2.075,255,3.68,296,4.00,380,4.41,4.11,463,4.77,558,5.22,4.11,626,5.51,4.56,706,5.9,5.00,787,5.5,907,5.74,1027,6.18,,,,
2,2,B,B,M,7,5917,37,0.48,139,2.293,257,4.03,315,4.43,400,5.5,4.75,503,5.41,553,5.54,3.8,555,5.8,4.05,625,6,4.40,676,4.9,757,4.93,887,5.13,,,,
2,2,A,216,M,8,5918,40,0.54,210,0.691,305,3.71,318,4.50,430,5,4.73,507,5.25,601,5.83,4.6,644,6.47,5.13,760,6.9,5.62,785,5.9,953,6.13,1027,6.5,,,,
2,2,B,B,M,9,5919,44.5,0.51,194,2.732,286,4.65,337,4.34,383,6.2,4.58,450,4.87,523,5.00,3.3,571,5.4,3.55,626,5.4,3.83,636,3.95,686,4.00,766,4.08,02: Dead? 03: Tree growing,2000_Height: remeasured = 342,2000_Diam: remeasured = 4.26,
2,2,A,216,M,10,5920,23,0.27,79,1.177,125,2,127,2.16,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
2,2,B,B,M,11,5921,19,0.31,221,2.134,269,4.2,340,4.46,428,5.32,5.05,470,5.25,557,5.38,3.34,645,5.65,3.72,714,6,4.25,730,4.91,855,5.09,979,5.48,06:SA ,,,
2,2,A,216,M,12,5922,41,0.63,226,2.576,389,4.44,401,5.44,446,6.11,5.94,475,6.43,560,6.68,4.88,582,6.9,5.06,630,6.9,5.20,621,5.35,704,5.30,685,5.49,00: Dead; 01: Tree still growing,,,
2,2,B,B,M,13,5923,33,0.42,117,2.426,268,4.12,329,4.44,400,4.94,4.48,440,4.65,485,4.68,2.81,540,4.8,3.01,594,4.9,3.12,646,3.2,697,3.27,721,3.33,,,,
2,2,A,216,M,14,5924,106,0.92,224,3.144,299,5.89,362,6.68,417,7.45,6.9,523,7.39,692,7.58,5.2,770,7.75,5.5,893,8,5.79,1066,6.15,1052,6.58,1065,6.91,,,,
2,2,B,B,N,14,5938,30,0.45,117,1.725,307,2.95,353,3.14,376,3.85,3.3,450,3.53,457,3.57,2.41,555,3.7,2.52,588,3.7,2.67,653,2.72,713,2.86,756,3,,,,
2,2,A,216,N,13,5937,45,0.73,264,2.92,400,5.02,455,6.10,515,6.75,6.32,597,7.16,707,7.67,5.7,740,8.07,6.03,836,8.6,6.49,956,6.86,1123,7.23,1197,7.57,,,,
2,2,B,B,N,12,5936,40.5,0.62,160,2.619,322,4.53,388,5.00,433,5.62,5.3,500,5.28,508,5.35,3.01,499,5.3,3.06,,5.3,,,,,,,,06:dead  ,,,
2,2,A,216,N,11,5935,54,0.59,210,2.489,310,4.73,347,5.04,502,5.55,5.26,552,5.86,630,6.33,4.89,662,6.55,5.24,750,6.9,5.52,754,6,852,6.20,854,6.35,02: measured on top of knot,,,
2,2,B,B,N,10,5934,51,0.61,127,2.404,255,4.51,317,4.56,406,5.4,4.95,465,5.25,513,5.51,3.09,614,5.9,3.51,655,6.3,4.00,711,4.32,828,4.70,915,5.03,,,,
2,2,A,216,N,9,5933,26,0.32,32,0.723,155,1.39,171,1.41,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
2,2,B,B,N,8,5932,52,0.57,131,1.815,239,3.58,323,3.91,390,4.31,3.87,458,4.14,514,4.27,2.86,620,4.47,3.16,716,4.7,3.50,781,3.65,887,4.07,936,4.28,Remeasured 07Hgt 5-15-08 BAB,,,
2,2,A,216,N,7,5931,58,0.64,191,1.693,304,3.52,333,4.20,419,4.71,4.4,500,5.12,622,5.57,4.52,721,5.92,4.88,786,6.3,5.24,775,5.33,787,5.38,,5.48,06:v  ,,,
2,2,B,B,N,6,5930,40,0.68,165,2.333,310,4.3,382,4.72,464,6.21,5.4,537,6.05,617,6.46,4.41,715,7,5.06,793,7.8,5.83,876,6.31,1003,6.83,1091,7.31,,,,
2,2,A,216,O,6,5944,23.5,0.42,132,1.21,300,2.47,324,2.96,375,3.56,3.38,383,3.88,465,4.27,3.33,481,4.4,3.49,548,4.6,3.46,585,3.49,569,3.46,,,07:pd ,,,
2,2,B,B,O,7,5945,43.5,0.45,100,1.453,213,3.33,271,3.41,331,4,3.53,410,3.82,470,4.14,2.67,538,4.4,2.97,587,4.6,3.35,665,3.6,631,3.73,659,3.85,,,,
2,2,A,216,O,8,5946,64,0.6,219,1.024,309,3.82,346,4.76,419,5.04,4.6,465,5.22,631,5.92,4.64,667,6.25,5.02,786,6.8,5.49,836,6.02,975,6.42,1101,6.7,08: Hgt remeasured,,,
2,2,B,B,O,9,5947,56,0.52,147,1.927,272,3.86,370,4.19,415,5,4.6,458,4.90,549,5.38,3.74,722,5.67,4.21,720,6,4.57,731,4.77,843,4.88,871,4.83,01: Dead?; 02: tree still growing,,,
2,2,A,216,O,10,5948,22,0.32,79,0.938,177,1.88,193,1.92,256,2.11,2.05,303,2.16,308,2.16,1.32,308,2.28,1.35,,2.2,,,,,,,,04: Dead? Check in 05. 06:dead,,,
2,2,B,B,O,11,5949,49,0.55,169,2.211,332,3.79,385,4.29,429,4.81,4.54,492,4.81,509,5.38,2.93,,,2.85,,5.2,2.91,,,,,,,04: Dead? Check in 05. 06:dead,,,
2,2,A,271,O,12,5950,95,0.85,242,3.06,465,5.95,615,6.61,655,7.61,7.25,680,7.83,798,8.21,6.57,1060,8.52,6.9,935,9,7.32,984,7.76,1105,8.31,1200,8.8,"Misplant 216, actually 271; ",,,
2,2,B,B,O,13,5951,39,0.58,81,1.547,152,2.45,204,2.32,235,3.03,2.35,,,,,,,,,,,,,,,,,,02: Harvested,,,
2,2,A,216,O,14,5952,74.5,0.77,167,2.65,373,5.47,383,5.73,466,6.9,6.2,547,6.43,627,7.32,5.03,669,7.3,5.38,815,7.5,5.62,900,5.82,941,5.96,1045,6.1,04: Dia measured 2x  ,,,
2,2,B,B,P,14,5965,56,0.57,173,2.247,321,4.06,411,4.63,485,5.5,4.9,599,5.41,644,5.86,4.06,678,6.3,4.51,739,6.7,4.89,796,5.42,904,5.73,943,6.1,,,,
2,2,A,216,P,13,5964,51,0.56,112,2.099,261,3.32,332,3.99,425,4.5,4.04,477,4.30,521,4.27,2.94,535,4.3,3.08,637,4.4,3.12,680,3.16,724,3.20,738,,04: Dia measured 2x  ,,,
2,2,B,B,P,12,5963,57,0.76,176,3.168,352,5.15,390,5.81,479,7.4,6.65,570,7.48,637,7.96,4.73,711,8.2,5.7,807,8.8,5.94,832,6.38,987,7.00,1046,7.38,02: Top broken by scaffold,,,
2,2,A,216,P,11,5962,48,0.28,53,0.904,150,1.48,148,1.47,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
2,2,B,B,P,10,5961,44,0.51,172,2.499,321,5.14,398,5.40,456,6.58,5.67,524,6.75,575,7.23,4.94,646,7.78,5.5,690,8.2,5.95,737,6.26,856,6.46,941,6.72,,,,
2,2,A,216,P,9,5960,22,0.33,54,0.829,145,1.75,156,1.68,157,1.75,1.7,158,1.69,157,2.01,0.49,,,,,,,,,,,,,03: Measured twice; 04: Dead  ,2002_Diam: measured,2003_Height: VQ: Changed from 166 to 157 - remeasure. 5-5-4,
2,2,B,B,P,8,5959,22,0.38,88,2.783,217,2.65,268,3.01,307,4,3.56,376,3.79,461,3.98,2.39,527,4.22,3.72,596,4.6,3.22,666,3.36,693,3.46,717,3.6,,,,
2,2,A,259,P,7,5958,49,0.92,125,2.309,212,4.17,249,5.23,342,5,5.09,398,5.60,451,5.67,3.38,483,5.94,3.52,550,5.9,3.61,561,3.62,541,3.62,,,"A misplant of 216, actually 259; ",,,
2,2,B,B,Q,7,5971,18,0.35,42,0.694,134,1.61,164,1.87,205,2.25,2.05,234,2.23,250,2.07,0.86,260,2.1,1.05,253,2.1,0.96,273,1.05,273,1.03,261,1.08,"02: Dia lrg04: Dia measured 2x; 08: Hgt v, very small",,,
2,2,A,216,Q,8,5972,61,0.81,196,1.111,306,5.24,356,5.76,435,6.6,5.81,563,6.53,704,7.51,5.49,756,7.94,6.1,804,8.8,6.96,976,7.68,1067,8.53,1163,9.46,,,,
2,2,B,B,Q,9,5973,31,0.6,152,2.665,295,4.5,395,4.74,462,5.51,5.08,526,5.51,593,5.95,3.62,610,6.38,4.02,721,6.8,4.43,795,4.8,852,5.27,957,5.7,00: Dead; 01: Tree still growing 06:SA   07: Dia SA,,,
2,2,A,216,Q,10,5974,32,0.53,228,2.389,318,5.13,345,5.63,486,6.38,5.95,590,6.59,702,7.45,5.71,791,8.04,6.2,914,8.5,6.71,937,6.72,,,,,07:Dead  ,,,
2,2,B,B,Q,11,5975,36.5,0.64,181,2.995,363,5.73,357,5.55,413,7.3,6.1,499,6.56,557,6.84,4.11,607,7.1,4.52,621,7.2,4.55,649,4.82,731,4.89,798,5.05,,,,
2,2,A,216,Q,12,5976,7.5,0.16,38,0.613,90,0.98,,,,,,,,,,,,,,,,,,,,,,,00: Dead,,,
2,2,B,B,Q,13,5977,41,0.49,122,1.968,250,3.04,327,3.48,438,4.2,3.99,535,4.65,631,5.12,3.33,675,5.56,4.76,722,6,4.33,804,4.72,894,5.14,977,5.35,04: Dia measured 2x  ,2004_Diam@10cm: VSQ: Changed from 5.04 to 5.56. Remeasure 1-10-5,,
2,2,A,216,Q,14,5978,64,0.74,203,2.642,324,4.85,368,5.42,520,6.15,5.72,610,6.62,728,7.48,5.53,910,8,6.1,938,8.7,6.64,1027,7.3,1122,8.04,1197,8.63,,,,
2,2,B,B,R,14,5991,42,0.55,133,2.16,300,4.13,380,4.63,465,5.69,5.17,566,5.89,598,6.33,4.34,644,6.82,4.65,735,7.4,5.10,841,5.62,909,6.04,939,6.51,,,,
2,2,A,216,R,13,5990,72,0.89,232,3.485,317,5.24,348,6.08,460,6.56,6.12,554,6.88,642,7.32,4.19,650,7.61,6.22,780,7.8,4.71,896,4.78,869,5.30,917,5.4,06:SA ,,,
2,2,B,B,R,12,5989,19,0.4,144,1.723,315,3.83,372,4.22,459,4.63,4.62,456,4.84,542,5.03,2.9,592,5.26,3.12,637,5.3,3.36,711,3.51,709,3.64,741,3.73,,,,
2,2,A,216,R,11,5988,85,0.85,221,3.177,321,5.95,374,5.96,500,7.35,6.35,566,7.13,646,7.89,5.81,674,8.4,6.3,791,8.9,6.64,871,7.06,914,7.48,985,7.82,,,,
2,2,B,B,R,10,5987,47,0.61,119,2.182,257,3.88,291,3.79,370,4.8,4.2,430,4.46,507,4.68,2.73,596,5.02,3.02,622,4.95,3.15,700,3.3,719,3.37,742,3.48,,,,
2,2,A,216,R,9,5986,24,0.33,145,1.166,272,2.26,286,2.73,433,3.05,3,515,3.53,575,3.95,3.18,600,4.3,3.57,707,4.5,3.87,774,4.13,851,4.23,918,4.4,02: CT died? 03: Tree still growing,,,
2,2,B,B,R,8,5985,42.5,0.82,162,2.676,328,5.51,417,5.86,487,7.41,6.65,585,8.15,664,8.66,5.78,757,9.42,6.5,783,10,7.12,856,7.65,964,8.20,1066,8.81,02: Dead? 03: Tree growing,,,
2,2,A,216,R,7,5984,19,0.25,24,1.103,204,2.17,230,2.28,292,2.7,2.6,376,2.83,402,2.96,2.2,399,3.03,2.49,439,3.1,2.25,451,2.25,,2.22,,,"04: Dia measured 2x  07:Dead   07: Dia 3"" avg",,,
2,2,A,216,S,8,5997,68,0.67,199,1.547,277,5.29,280,5.70,371,6.46,5.81,463,6.43,650,7.10,4.74,648,7.46,6.18,762,7.5,5.82,881,6.28,1080,6.88,1087,7.5,04: Dia measured 2x  ,,,
2,2,B,B,S,9,5998,49,0.84,148,2.545,297,4.98,363,4.81,409,6.34,5.52,524,6.08,594,7.10,4.37,628,7.71,5.02,751,6.8,5.87,808,6.31,896,6.81,981,7.3,00: Dead; 01: Tree still growing,,,
2,2,A,216,S,10,5999,22,0.25,52,0.791,173,1.91,187,1.96,223,2.05,2.7,192,2.23,200,2.20,0.98,,,,,,,,,,,,,04: Dead  ,,,
2,2,B,B,S,11,6000,54,0.46,157,1.756,256,3.6,325,4.07,399,4.95,4.5,466,4.90,508,5.44,3.46,583,5.52,3.59,608,5.75,3.76,589,3.68,639,3.71,,,,,,
2,2,A,216,S,12,6001,13,0.22,30,0.65,105,1.04,116,1.12,115,1.2,1.15,,,,,,,,,,,,,,,,,,02: Dead,,,
2,2,B,B,S,13,6002,87,0.57,117,2.073,271,3.62,355,4.52,449,5.54,5.1,497,5.70,556,5.98,3.89,617,6.4,4.28,686,8.4,4.64,746,4.96,783,5.17,889,5.35,,,,
2,2,A,216,S,14,6003,74.5,0.88,160,2.625,290,5.09,293,5.51,431,6.15,5.59,543,6.21,632,6.72,5.02,697,7.03,5.5,972,8,5.73,799,6.15,914,6.25,940,6.88,"07: Dia 2"" low",,,
2,2,B,B,T,14,6014,37,0.45,76,1.086,158,2.12,215,3.13,300,3.85,3.65,378,3.98,451,4.14,2.67,521,4.63,3.2,572,5,3.54,604,3.73,653,3.89,708,4.03,,,,
2,2,A,216,T,13,6013,25,0.5,160,1.933,137,3.98,287,4.34,405,4.6,4.42,411,4.65,444,4.81,2.9,434,4.82,2.88,432,4.98,2.82,,,,,,,04: Dia measured 2x 06:dead  ,,,
2,2,B,B,T,12,6012,47,0.75,159,2.868,280,5.46,365,6.15,457,7.5,7.49,546,7.96,601,8.59,4,669,9.35,5.88,731,10.3,4.88,854,4.98,928,5.93,1023,6.4,06:SA ,,,
2,2,A,271,T,11,6011,46,0.46,141,1.906,349,4.38,376,4.92,456,7.31,5.26,552,5.86,678,6.37,4.68,713,7.09,5.43,838,7.7,6.01,998,6.64,1084,7.48,1142,8.14,"Misplant 216, actually 271; ",,,
2,2,B,B,T,10,6010,36,0.45,80,1.866,170,3.49,216,3.62,253,4,3.59,302,3.53,329,3.66,1.63,351,4,1.7,367,4,1.69,381,1.73,394,1.73,385,1.77,,,,
2,2,A,216,T,9,6009,33.5,0.37,146,1.789,231,3.68,,,,,,,,,,,,,,,,,,,,,,,00: Harvested,,,
2,2,A,216,U,12,6022,17,0.22,70,1.501,199,2.74,199,2.97,261,3.1,2.56,318,2.67,347,2.71,1.93,343,2.78,1.5,341,2.8,1.98,339,1.92,,,,,04: Dia measured 2x  07:Dead  ,,,
2,2,B,B,U,13,6023,42,0.57,139,2.586,282,4.16,,,,,,,,,,,,,,,,,,,,,,,00: Harvested,,,
2,2,A,216,U,14,6024,31,0.6,99,1.463,223,3.11,225,3.54,320,3.79,3.5,387,3.69,462,4.11,2.79,477,4.14,6.5,524,4.3,3.00,664,3,528,3.01,,,,,,
2,3,B,B,L,14,6220,36,0.51,166,2.447,296,4.77,404,5.86,497,7.3,7,556,7.51,588,8.21,4.41,629,8.55,6.53,683,9.2,5.16,702,5.42,786,5.89,881,6.21,01: Dead; 02: Tree growing 06:2 stems,,,
2,3,A,216,L,13,6219,14,0.35,41,0.508,70,0.77,70,0.74,,,,,,,,,,,,,,,,,,,,5.92,01: Dead; 08: Sprout dia = 5.92,,,
2,3,B,B,L,12,6218,49,0.75,156,2.449,288,4.02,333,4.74,401,6.95,6.28,462,4.11,547,6.81,4.19,600,6.99,4.75,699,7.2,5.22,717,5.98,814,6.30,916,7.05,,,,
2,3,A,216,L,11,6217,49.5,0.56,189,2.321,329,3.63,354,4.06,471,4.5,4.29,524,4.52,599,5.09,4.06,604,5.34,4.4,648,5.6,4.66,692,4.92,764,5.12,812,5.14,,,,
2,3,B,B,L,10,6216,45,0.53,197,2.501,346,5.4,378,5.99,502,8.19,7.26,565,7.86,663,8.91,6,711,9.78,6.62,736,10,7.27,791,7.66,804,8.12,923,8.9,,,,
2,3,A,216,L,9,6215,14.5,0.25,20,0.256,80,0.64,50,0.47,,,,,,,,,,,,,,,,,,,,,01: Dead,2000_Height: remeasured = 48,2000_Diam: remeasured .475,
2,3,B,B,L,8,6214,16,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,98: Dead,,,
2,3,A,271,L,7,6213,63,0.56,158,1.885,294,3.64,358,4.21,416,4.8,4.56,535,5.00,637,5.86,4.64,708,6.5,5.18,754,7.2,5.56,839,6.05,804,6.86,942,7.61,01: Dead; 02: Tree growing; 08: Hgt remeasured,,,
2,3,B,B,L,6,6212,28,0.3,92,1.35,237,3.06,286,4.07,394,5.12,4.75,501,5.22,545,5.92,4.01,601,6.31,4.5,624,6.5,4.90,668,5.31,740,5.60,852,5.93,,,,
2,3,A,259,M,6,6226,46.5,0.56,141,2.091,204,3.09,220,3.43,230,3.7,2.14,252,3.60,263,4.49,1.58,,,,,,,,,,,,,"A misplant of 216, actually 259; 04: Dead; ",,,
2,3,B,B,M,7,6227,19,0.39,12,0.582,,,,,,,,,,,,,,,,,,,,,,,,,99: Dead,,,
2,3,A,216,M,8,6228,11.5,0.24,137,0.941,207,2.21,207,2.46,207,2.5,2.32,,,,,,,,,,,,,,,,,,02: Dead,,,
2,3,B,B,M,9,6229,35,0.57,158,2.472,315,4.93,375,5.62,459,7,6.82,542,6.97,591,7.73,4.7,691,8.52,5.75,724,8.9,6.04,804,6.6,899,7.09,967,7.62,02: Dead? 03: Tree growing,,,
2,3,A,216,M,10,6230,25,0.58,184,2.093,263,3.03,275,3.33,388,3.49,3.4,429,3.47,416,3.57,2.19,,,,,,,,,,,,,03: Measured twice; 04: Dead  ,,,
2,3,B,B,M,11,6231,50,0.72,193,2.955,330,5.26,407,5.92,529,7.08,6.74,542,7.23,630,7.99,5.32,695,8.42,5.91,760,9,6.22,811,6.62,928,7.38,977,8.05,,,,
2,3,A,259,M,12,6232,59,0.95,200,3.202,291,3.93,338,4.22,336,4.41,4.27,329,4.27,341,4.33,2.82,330,4.4,3.25,,,,,,,,,,"A misplant of 216, actually 259; 04: Ht & dia measured 2x; 05: Dead; ",,,
2,3,B,B,M,13,6233,19,0.38,116,1.72,276,3.71,304,3.63,360,4.32,4.02,410,6.14,471,5.37,2.62,518,4.52,2.85,568,4.8,3.22,584,3.39,642,3.64,677,3.83,03: Dia measured 2x; 04: Dia measured 2x  ,,,
2,3,A,216,M,14,6234,48,0.58,203,2.006,297,3.8,328,4.09,453,4.53,4.42,465,4.71,523,4.87,3.82,534,5.09,3.98,566,5.3,4.09,559,4.16,576,4.18,,4.21,02: Top broken by scaffold,,,
2,3,B,B,N,14,6248,43,0.55,159,2.24,348,4.13,397,5.00,476,6.3,5.8,538,5.70,588,6.11,4.29,650,6.3,4.6,732,6.7,4.83,738,5.08,785,5.45,848,5.79,,,,
2,3,A,216,N,13,6247,88,0.89,224,2.477,324,3.74,367,4.15,413,4.59,4.53,493,4.84,562,5.00,3.91,620,5.02,3.98,674,5.2,4.10,731,4.28,675,4.20,692,4.22,01: Dead; 02: Tree growing  07: Dia v;  08: tree under scaffold,,,
2,3,B,B,N,12,6246,32,0.6,122,1.918,255,3.54,303,3.53,356,4.35,3.7,426,3.95,451,3.98,2.48,452,4.05,2.58,502,4.2,2.81,533,2.81,581,2.95,606,3.03,,,,
2,3,A,271,N,11,6245,57,0.49,215,2.224,364,3.38,407,3.94,461,4.3,4.2,491,4.49,618,4.62,3.59,648,4.75,3.7,657,4.9,3.90,653,4.03,653,4.12,655,4.22,"Misplant 216, actually 271; ",,,
2,3,B,B,N,10,6244,27,0.35,130,1.337,276,2.63,320,2.83,385,3.4,3.22,422,3.44,453,3.66,2.49,448,3.81,2.85,487,3.9,2.98,525,2.82,536,2.99,547,3.15,,,,
2,3,A,216,N,9,6243,96,0.88,234,2.723,294,4.17,329,4.81,451,5.34,4.95,463,5.28,530,5.35,3.9,548,5.48,4.05,609,5.7,4.22,648,4.34,620,4.42,646,4.55,,,,
2,3,B,B,N,8,6242,33,0.48,160,2.164,285,4,368,4.36,430,5.1,4.78,510,5.32,574,5.98,4.09,624,6.5,4.6,695,7.2,5.25,763,5.7,915,6.24,979,6.96,,,,
2,3,A,216,N,7,6241,37,0.75,156,2.386,250,3.29,262,3.40,283,3.69,3.5,341,3.57,439,4.46,2.42,441,3.68,2.42,469,3.8,2.50,458,2.52,444,2.41,,,04: Dia measured 2x  07: Dia v,,,
2,3,B,B,N,6,6240,42,0.47,179,2.081,330,4.58,381,5.11,422,6.24,5.56,471,6.08,536,6.59,4.5,606,7,4.68,647,7.4,5.20,702,5.39,729,5.50,752,5.71,,,,
2,3,A,216,O,6,6254,43,0.6,169,1.895,210,2.85,229,3.44,311,3.41,3.3,380,3.41,408,3.44,2.02,428,3.52,2.1,432,3.6,2.20,421,2.19,419,2.22,403,2.2,08: top broken,,,
2,3,B,B,O,7,6255,68,0.65,212,2.556,372,4.32,412,5.12,477,6.19,5.56,477,6.02,521,6.40,4.19,600,6.65,4.65,596,6.9,4.90,699,5.57,732,5.72,786,6.31,,,,
